fName,metaCleanId
Wayne Kramer,7110
Ryan Murphy,7111
Jason Cabell,7112
Kimberly Levin,7113
Steven Shainberg,7114
Ron Howard,7115
Brett Ratner,7116
Brett Ratner,7117
Aleksandr Sokurov,7118
Stavros Kazantzidis,7119
CÃƒÂ©dric Klapisch,7120
Jacques Audiard,7121
Jen McGowan,7122
Stephen Schible,7123
Andrew Niccol,7124
Rithy Panh,7125
Dean Israelite,7126
Hogir Hirori,7127
David Ayer,7128
Peter Miller,7129
Jon Long,7130
Kaige Chen,7131
BenoÃƒÂ®t Jacquot,7132
Megan Griffiths,7133
Boaz Yakin,7134
Bertrand Tavernier,7135
Lasse Hallstrom,7136
Daniel Espinosa,7137
Tony Aloupis,7138
Reginald Hudlin,7139
Colin Trevorrow,7140
Breck Eisner,7141
Alex Thompson,7142
Hue Rhodes,7143
Sean Hanish,7144
Bertrand Bonello,7145
Rose Glass,7146
Glenn Holsten,7147
Michael McGowan,7148
Abigail Honor,7149
Ryan Little,7150
James Franco,7151
Shane Salerno,7152
Lasse Hallstrom,7153
Phillip Noyce,7154
Werner Herzog,7155
Annemarie Jacir,7156
George Ratliff,7157
Antonio Piazza,7158
Eric Toledano,7159
Michael Carney,7160
Amanda Kernell,7161
Dan Forrer,7162
Ron Fricke,7163
Warwick Thornton,7164
Brad Peyton,7165
Alister Grierson,7166
Fernando Coimbra,7167
Elite Zexer,7168
Steven Brill,7169
Christopher Zalla,7170
John A. Davis,7171
Alejandro Springall,7172
Andrew Becker,7173
Ingmar Bergman,7174
Joan Churchill,7175
Liam Lynch,7176
Gilles Paquet-Brenner,7177
Akihiko Shiota,7178
Scott Balcerek,7179
Chelsea Stardust,7180
Jordan Graham,7181
Damon Cardasis,7182
CÃƒÂ©sar Paes,7183
Conrad Vernon,7184
Camille Vidal-Naquet,7185
Tom Kalin,7186
Oliver Stone,7187
Annette Haywood-Carter,7188
Robert Cary,7189
Michael Mohan,7190
Joon-Hwan Jang,7191
Thomas Carter,7192
Alex Huston Fischer,7193
Brian Dannelly,7194
Alice Wu,7195
Nigel Cole,7196
Salvador Litvak,7197
John Lee Hancock,7198
Sandy Tung,7199
Dennis Dugan,7200
James Wan,7201
Kevin Greutert,7202
Darren Lynn Bousman,7203
Darren Lynn Bousman,7204
Darren Lynn Bousman,7205
David Hackl,7206
Kevin Greutert,7207
J.B. Rogers,7208
Peter Paige,7209
Shahad Ameen,7210
Mark Landsman,7211
Josh Ruben,7212
Asia Argento,7213
Radu Jude,7214
Keenen Ivory Wayans,7215
Keenen Ivory Wayans,7216
David Zucker,7217
David Zucker,7218
Malcolm D. Lee,7219
AndrÃƒÂ© ÃƒÂ˜vredal,7220
Matthew Miele,7221
Kevin Goetz,7222
Todd Phillips,7223
David Rane,7224
Richard Linklater,7225
Michael Schorr,7226
Cristina Costantini,7227
Tony Cervone,7228
Raja Gosnell,7229
Raja Gosnell,7230
Woody Allen,7231
Matt Schrader,7232
Billy Morrissette,7233
Edgar Wright,7234
Stephen Kijak,7235
Barak Goodman,7236
Matt Tyrnauer,7237
Christopher B. Landon,7238
Doug Pray,7239
Wes Craven,7240
Wes Craven,7241
Carla Garapedian,7242
Billy Corben,7243
Larry Karaszewski,7244
Jon Moritsugu,7245
Neasa Hardiman,7246
Matthew Podolsky,7247
Gary Ross,7248
Simon Barrett,7249
Scot Armstrong,7250
Aneesh Chaganty,7251
Bettina BÃƒÂ¶hler,7252
Malik Bendjelloul,7253
Andrew Douglas,7254
Dominic Sena,7255
Jacques Cluzaud,7256
Benedict Andrews,7257
Peter Segal,7258
Eric Weber,7259
Tim McCanlies,7260
Babak Payami,7261
Billy Ray,7262
Aviva Slesin,7263
Imogen Kimmel,7264
Anna Mastro,7265
Jean-Claude Brisseau,7266
David Koepp,7267
Randall Wallace,7268
Steven Shainberg,7269
Jonathan Jakubowicz,7270
James Toback,7271
Jean-FranÃƒÂ§ois Pouliot,7272
Gregory Dark,7273
John Whitesell,7274
Stefon Bristol,7275
Don Mancini,7276
Wallace Wolodarsky,7277
Lorene Scafaria,7278
Roger Donaldson,7279
Gerardo Vera,7280
Tayarisha Poe,7281
Monty Lapica,7282
Tarsem Singh,7283
Ava DuVernay,7284
Jason Silverman,7285
Kent Alterman,7286
Asif Kapadia,7287
Benson Lee,7288
Julian Fellowes,7289
Alejandro GonzÃƒÂ¡lez IÃƒÂ±ÃƒÂ¡rritu,7290
Christopher Cain,7291
Christian Johnston,7292
Jesse Thomas Cook,7293
Michael Tully,7294
David Von Ancken,7295
Martin Provost,7296
Susanne Bier,7297
Peter Chelsom,7298
Joss Whedon,7299
Steven Knight,7300
Greg Barker,7301
Daniel Minahan,7302
Cheryl Hines,7303
Sidney Lumet,7304
Brillante Mendoza,7305
Reginald Hudlin,7306
Brad Anderson,7307
Andy Goddard,7308
Claire Scanlon,7309
LÃƒÂ©a Pool,7310
Wyatt Rockefeller,7311
Matt Russell,7312
Gabriele Muccino,7313
Martin McDonagh,7314
Sergey Bodrov,7315
Christopher Smith,7316
Kristian Fraga,7317
Daniel Waters,7318
Julio Medem,7319
Michael Patrick King,7320
Michael Patrick King,7321
Sean Anders,7322
Catherine Breillat,7323
Julien Hernandez,7324
Daryl Wein,7325
Jake Kasdan,7326
Gough Lewis,7327
Harry Gantz,7328
Rodrigo Bellott,7329
Jonathan Glazer,7330
Ethan Hawke,7331
Richard Lanni,7332
Yimou Zhang,7333
Katya Bankowsky,7334
James Marsh,7335
Isaac H. Eaton,7336
Roseanne Liang,7337
Ann Hu,7338
E. Elias Merhige,7339
Lee Daniels,7340
John Singleton,7341
Tim Story,7342
Roger Spottiswoode,7343
Peter Raymont,7344
Hank Rogerson,7345
Alex Rotaru,7346
Peter Chelsom,7347
Emmanuel Mouret,7348
Bobby Farrelly,7349
Steve McQueen,7350
Destin Cretton,7351
Mikael HÃƒÂ¥fstrÃƒÂ¶m,7352
Daniel Hsia,7353
Amir Mann,7354
David Dobkin,7355
Tom Dey,7356
Benny Chan,7357
Stephen Chow,7358
Pippa Bianco,7359
David R. Ellis,7360
Bibo Bergeron,7361
Rob Stewart,7362
Rob Stewart,7363
Billy Ray,7364
Edgar Wright,7365
Mark Burton,7366
David F. Sandberg,7367
Amy Seimetz,7368
Spike Lee,7369
Jonah Markowitz,7370
Paul Bettany,7371
Treva Wurmfeld,7372
Daniel Kraus,7373
John Stevenson,7374
Guy Ritchie,7375
Guy Ritchie,7376
Craig M. Saavedra,7377
Jennifer Peedom,7378
Laurie Collyer,7379
Mary Dore,7380
Peter Bogdanovich,7381
Anja Marquardt,7382
Siegrid Alnoy,7383
Jim Field Smith,7384
Andy Fickman,7385
Hideaki Anno,7386
Martin Scorsese,7387
Ramin Niami,7388
Sandi Tan,7389
Josephine Decker,7390
Cooper Raiff,7391
Emma Seligman,7392
Claude Lanzmann,7393
Rob Reiner,7394
Joseph Dorman,7395
Michael Davis,7396
Antoine Fuqua,7397
Kim Longinotto,7398
Anand Tucker,7399
Hirokazu Koreeda,7400
Stephen Kijak,7401
Maurizio Benazzo,7402
Destin Cretton,7403
John Cameron Mitchell,7404
Robert Rodriguez,7405
Barney Clay,7406
Ric Roman Waugh,7407
Agnieszka Holland,7408
Jeff Nichols,7409
Cess Silvera,7410
Raja Gosnell,7411
Christian Taylor,7412
Dori Berinstein,7413
Yang Zhang,7414
Tom Dey,7415
Andrew Adamson,7416
Andrew Adamson,7417
Mike Mitchell,7418
Chris Miller,7419
Jonas Pate,7420
Farren Blackburn,7421
Dylan Southern,7422
Matthew Bate,7423
Barbara Kopple,7424
Masayuki Ochiai,7425
Martin Scorsese,7426
Matthew M. Ross,7427
Abel Ferrara,7428
Justine Triet,7429
Denis Villeneuve,7430
Stefano Sollima,7431
Antonio Piazza,7432
Michael Moore,7433
Richie Mehta,7434
Conrad Rooks,7435
Christopher Kenneally,7436
Steven Soderbergh,7437
Edward Burns,7438
Alexander Payne,7439
Cristi Puiu,7440
Ian Samuels,7441
Ben Wheatley,7442
M. Night Shyamalan,7443
Jonathan Nossiter,7444
Martin Scorsese,7445
Christophe Gans,7446
Michael J. Bassett,7447
Chris Kentis,7448
Carlos Reygadas,7449
Camille Griffin,7450
Aleksei Fedorchenko,7451
Sabiha Sumar,7452
FranÃƒÂ§ois Girard,7453
Tiller Russell,7454
Marshall Burnette,7455
John Sayles,7456
David O. Russell,7457
Antonio Campos,7458
Ben Hopkins,7459
Lisa Ohlin,7460
Andrei Konchalovsky,7461
Frank Miller,7462
Frank Miller,7463
Cary Fukunaga,7464
Patrick Gilmore,7465
Julie Bertucelli,7466
Christophe Lourdelet,7467
Christophe Lourdelet,7468
John Carney,7469
Susanne Rostock,7470
Ciaran Foy,7471
Scott Derrickson,7472
David Zeiger,7473
Gregg Bishop,7474
Ursula Meier,7475
Marie Schlingmann,7476
Rebecca Cammisa,7477
Jason Moore,7478
Florence Ayisi,7479
Corinne van der Borch,7480
Lisa Rovner,7481
Nina Paley,7482
Arthur Allan Seidelman,7483
Andy Goddard,7484
Paul Weiland,7485
Crystal Moselle,7486
Anthony Burns,7487
Sydney Pollack,7488
Mark Hayes,7489
Monty Miranda,7490
Anthony Fabian,7491
Guy Nattiv,7492
Danny Wolf,7493
Ekachai Uekrongtham,7494
Chris Eyre,7495
James Isaac,7496
Renny Harlin,7497
Moon-saeng Kim,7498
Kerry Conran,7499
Mike Mitchell,7500
Kevin Macdonald,7501
Sam Mendes,7502
Colin Strause,7503
Rawson Marshall Thurber,7504
Bruno Dumont,7505
Dewey Nicks,7506
CharlÃƒÂ¨ne Favier,7507
Clay Liford,7508
Barak Goodman,7509
Alex Rivera,7510
Gideon Koppel,7511
Jaume BalaguerÃƒÂ³,7512
Julia Leigh,7513
Bobcat Goldthwait,7514
Leslye Headland,7515
Baran bo Odar,7516
FrÃƒÂ©dÃƒÂ©ric Jardin,7517
Joe Nussbaum,7518
Mike Birbiglia,7519
Bill Maher,7520
J.D. Dillard,7521
Sylvain White,7522
Kenneth Branagh,7523
Austin Vesely,7524
Anthony Hopkins,7525
James Gunn,7526
Wayne Beach,7527
John Maclean,7528
Danny Boyle,7529
Sophie Lorain,7530
Casper Andreas,7531
Steve McQueen,7532
Steve McQueen,7533
Steve McQueen,7534
Steve McQueen,7535
Steve McQueen,7536
Annie Howell,7537
John Pollono,7538
Joel Surnow,7539
Woody Allen,7540
Eshom Nelms,7541
Ed Gass-Donnelly,7542
Gil Portes,7543
Jason Reisig,7544
Noam Murro,7545
Havana Marking,7546
Leon Gast,7547
James Ponsoldt,7548
Michael J. Gallagher,7549
Gregg Araki,7550
Kevin Jordan,7551
VerÃƒÂ³nica Chen,7552
Joe Carnahan,7553
Kelly Asbury,7554
Robert Schwentke,7555
David R. Ellis,7556
Guy Ritchie,7557
Jonathan Levine,7558
Rich Murray,7559
Ric Roman Waugh,7560
David Gordon Green,7561
Marc Evans,7562
Chris Koch,7563
Brian Levant,7564
Wayne Wang,7565
Rupert Sanders,7566
Oliver Stone,7567
Joon-ho Bong,7568
FranÃƒÂ§ois Brisson,7569
Corey Yuen,7570
Adam Del Deo,7571
Jeanne Jordan,7572
Benjamin Statler,7573
Claude Lanzmann,7574
Alfonso Albacete,7575
Alexandre Moratto,7576
Christina Andreef,7577
Afonso Poyart,7578
Steven Soderbergh,7579
Benito Zambrano,7580
Jeffrey D. Brown,7581
Brian Koppelman,7582
Matthew Porterfield,7583
Ron Howard,7584
Alfonso CuarÃƒÂ³n,7585
Paul Morrison,7586
Michael J. Bassett,7587
Henry Barrial,7588
Daisy von Scherler Mayer,7589
Tom Vaughan,7590
Lance Oppenheim,7591
Neil LaBute,7592
Bob Byington,7593
Jennifer Kaytin Robinson,7594
Tony Goldwyn,7595
Shane Meadows,7596
Cate Shortland,7597
Paul Harrill,7598
Luke Greenfield,7599
Andy Baybutt,7600
Olivier Assayas,7601
Sanaa Hamri,7602
Betsy Blankenbaker,7603
Nancy Meyers,7604
Carl Hunter,7605
Sofia Coppola,7606
Linda Goldstein Knowlton,7607
Jason Wise,7608
Patrice ChÃƒÂ©reau,7609
Julius Avery,7610
Christopher Spencer,7611
Alexis Gambis,7612
Garth Jennings,7613
LÃƒÂ¡szlÃƒÂ³ Nemes,7614
Juan JosÃƒÂ© Campanella,7615
Lawrence Guterman,7616
Pat Collins,7617
Tomm Moore,7618
Kate Barker-Froyland,7619
Terrence Malick,7620
Adam Mason,7621
Maggie Greenwald,7622
Roy Andersson,7623
ChloÃƒÂ© Zhao,7624
Murray Cummings,7625
Jeff Fowler,7626
Nicolas Cage,7627
Jessie Barr,7628
Marc Rothemund,7629
Del Shores,7630
Wallace Wolodarsky,7631
Stewart Hendler,7632
Christophe HonorÃƒÂ©,7633
Jeff Stanzler,7634
Boots Riley,7635
Ken Loach,7636
Kemp Powers,7637
George Hencken,7638
Fatih Akin,7639
Malcolm D. Lee,7640
Jessy Terrero,7641
Jeffrey Levy-Hinte,7642
Sean McNamara,7643
Stephen Carpenter,7644
Josh Aronson,7645
David Grohl,7646
Darius Marder,7647
Zal Batmanglij,7648
Johannes StjÃƒÂ¤rne Nilsson,7649
Bill Guttentag,7650
Duncan Jones,7651
Aharon Keshales,7652
Oliver Stone,7653
David Bruckner,7654
Kate Davis,7655
Richard Kelly,7656
Steve Hanft,7657
Liam McGrath,7658
Antoine Fuqua,7659
Richard Tanne,7660
Deborah Esquenazi,7661
Bavo Defurne,7662
Andrew Ahn,7663
Kirk De Micco,7664
Clint Eastwood,7665
Elsa Kremser,7666
Malcolm D. Lee,7667
Toni Myers,7668
Jack Plotnick,7669
Matt Wolf,7670
James L. Brooks,7671
Sean McNamara,7672
Jessie Deeter,7673
Salim Akil,7674
David Mamet,7675
Hal Haberman,7676
Ricky Gervais,7677
Jeanne Labrune,7678
Sam Mendes,7679
Joseph A. Elmore Jr.,7680
Lana Wachowski,7681
Amber Fares,7682
Vanessa Lapa,7683
Jeffrey Blitz,7684
Sam Rega,7685
Pablo LarraÃƒÂ­n,7686
Peter Berg,7687
Chris Shellen,7688
David Cronenberg,7689
Sam Raimi,7690
Sam Raimi,7691
Sam Raimi,7692
Jon Watts,7693
Jon Watts,7694
Bob Persichetti,7695
Jon Watts,7696
Nick Bruno,7697
Mark Brokaw,7698
Simon Kaijser,7699
Joseph Levy,7700
Andrea Dorfman,7701
Higuchinsky,7702
Darren Lynn Bousman,7703
Kelly Asbury,7704
Elaine Bogan,7705
Hayao Miyazaki,7706
Vincenzo Natali,7707
Toby Wilkins,7708
Brant Sersen,7709
Adam Pesce,7710
M. Night Shyamalan,7711
Victor Nunez,7712
Brian Duffield,7713
Agnieszka Holland,7714
Thomas McCarthy,7715
David Mackenzie,7716
Eugene Kotlyarenko,7717
Aaron Moorhead,7718
Suzanne Lindon,7719
Harmony Korine,7720
Ye Lou,7721
Tom Gilroy,7722
Ki-duk Kim,7723
Zhuangzhuang Tian,7724
Jonas ÃƒÂ…kerlund,7725
Egor Abramenko,7726
Paul Feig,7727
Tony Scott,7728
Robert Rodriguez,7729
Robert Rodriguez,7730
Robert Rodriguez,7731
Robert Rodriguez,7732
Brian Levant,7733
Billy Corben,7734
Barnaby Thompson,7735
Theodore Melfi,7736
Richard Eyre,7737
Jerome Sable,7738
Thom Fitzgerald,7739
Alexandra Shiva,7740
Jim Mickle,7741
Fedor Bondarchuk,7742
Slava Tsukerman,7743
Jon S. Baird,7744
Sam Fleischner,7745
Fisher Stevens,7746
Errol Morris,7747
Bronwen Hughes,7748
Josh Koury,7749
Paul Justman,7750
Matthew Cole Weiss,7751
Emmanuelle Bercot,7752
Matt Ratner,7753
J.J. Abrams,7754
Justin Lin,7755
J.J. Abrams,7756
Stuart Baird,7757
George Lucas,7758
George Lucas,7759
J.J. Abrams,7760
J.J. Abrams,7761
Rian Johnson,7762
Dave Filoni,7763
Ken Scott,7764
Denys Arcand,7765
Matthew Vaughn,7766
Gabriel Range,7767
Julia Hart,7768
Mehrdad Oskouei,7769
Sean Baker,7770
David Mackenzie,7771
Benjamin Grayson,7772
Todd Phillips,7773
Tom Vaughan,7774
Andrew Wagner,7775
Chris Hegedus,7776
Steve Mims,7777
David Mamet,7778
Sergei Loznitsa,7779
Meredith Danluck,7780
Pamela Yates,7781
Kevin Macdonald,7782
Abdul Malik Abbott,7783
Damon Dash,7784
Rhys Thomas,7785
Zachary Winestine,7786
Reverge Anselmo,7787
Dietrich BrÃƒÂ¼ggemann,7788
Marc Forster,7789
Wiebke von Carolsfeld,7790
William Brent Bell,7791
Alain Guiraudie,7792
MichÃƒÂ¨le Ohayon,7793
Melissa Painter,7794
Robert Greenwald,7795
Bruce McCulloch,7796
Eric Nadler,7797
Rob Cohen,7798
Katsuhiro ÃƒÂ”tomo,7799
Brian Jun,7800
Mark Obenhaus,7801
Maria Schrader,7802
Peter Richardson,7803
Amanda Lipitz,7804
Adam McKay,7805
Dana Brown,7806
Anne Fletcher,7807
Jon M. Chu,7808
Jon M. Chu,7809
Trish Sie,7810
Scott Speer,7811
Paul Lacoste,7812
Hilary Brougher,7813
Peter Askin,7814
Felix Van Groeningen,7815
Danny Boyle,7816
Alex Gibney,7817
Gabriel Clarke,7818
Steve James,7819
Jessica Bendinger,7820
Richard Glatzer,7821
Zhang Ke Jia,7822
Uberto Pasolini,7823
Michael McGowan,7824
Hirokazu Koreeda,7825
Thomas McCarthy,7826
Nathan Silver,7827
Robert Budreau,7828
Helen Stickler,7829
Chan-wook Park,7830
Anders Anderson,7831
Rebecca Dreyfus,7832
Len Morris,7833
Thymaya Payne,7834
Pete Jones,7835
Sylvain White,7836
John Curran,7837
Mark Moskowitz,7838
Stephen Woolley,7839
Brad Anderson,7840
Roland Emmerich,7841
David Heilbroner,7842
Kimberly Peirce,7843
Sarah Polley,7844
Doug Sweetland,7845
Shawn Seet,7846
Christopher Nelius,7847
Todd Solondz,7848
Joe Penna,7849
Richard Day,7850
F. Gary Gray,7851
James Sweeney,7852
Roger Christian,7853
Gonzalo Arijon,7854
Rowan Athale,7855
Lynn Hershman-Leeson,7856
Elise McCredie,7857
Joel Katz,7858
Gary Rydstrom,7859
Gail O'Hara,7860
Katherine Dieckmann,7861
Fred Wolf,7862
Alain Guiraudie,7863
Marc Forster,7864
Kim Farrant,7865
Paul Dinello,7866
Simon West,7867
Rod Lurie,7868
Elizabeth Lo,7869
Debra Granik,7870
Ming-liang Tsai,7871
Sonejuhi Sinha,7872
AndrÃƒÂ© TÃƒÂ©chinÃƒÂ©,7873
Marshall Curry,7874
Andrzej Bartkowiak,7875
Marilyn Agrelo,7876
David Ayer,7877
Volker SchlÃƒÂ¶ndorff,7878
Ester Gould,7879
Jorge Ameer,7880
Yance Ford,7881
David Gordon Green,7882
Zachary Levy,7883
Brian Dannelly,7884
Rob Minkoff,7885
Michael Dowse,7886
Stuart Gordon,7887
Josh Boone,7888
Bobby Farrelly,7889
Matt Tyrnauer,7890
Benni Diez,7891
Lionel Baier,7892
Wolfgang Fischer,7893
Eytan Fox,7894
Richard Ayoade,7895
Wim Wenders,7896
Richard Levine,7897
Sheng Qiu,7898
George Clooney,7899
Sturla Gunnarsson,7900
Zack Snyder,7901
Diego Lerman,7902
Sarah Gavron,7903
Anna Boden,7904
Francine McDougall,7905
David Ayer,7906
Takashi  Miike,7907
Clint Eastwood,7908
Carla SimÃƒÂ³n,7909
Michael Tollin,7910
Olivier Assayas,7911
Joseph Cross,7912
Anouk Whissell,7913
FranÃƒÂ§ois Ozon,7914
Ahmir-Khalib Thompson,7915
Ye Lou,7916
Marco Kreuzpaintner,7917
Mamoru Hosoda,7918
Jessica Swale,7919
Catherine Corsini,7920
Carlos LÃƒÂ³pez Estrada,7921
Majid Majidi,7922
Ben Cresciman,7923
Amy Seimetz,7924
Laurie Collyer,7925
LÃƒÂ¡szlÃƒÂ³ Nemes,7926
Daniel Peddle,7927
Terence Davies,7928
Laura Gabbert,7929
Adam Collis,7930
Danny Boyle,7931
IstvÃƒÂ¡n SzabÃƒÂ³,7932
Christine Jeffs,7933
John Sayles,7934
Marah Strauch,7935
Argyris Papadimitropoulos,7936
James Gunn,7937
J.J. Abrams,7938
Kevin Phillips,7939
Morgan Spurlock,7940
Morgan Spurlock,7941
Jay Chandrasekhar,7942
Jay Chandrasekhar,7943
Bob Clark,7944
Greg Mottola,7945
Simon Yin,7946
Steve Boyum,7947
Director X.,7948
Craig Mazin,7949
Ben Falcone,7950
Bryan Singer,7951
Beth Aala,7952
Francis Ford Coppola,7953
Harry Macqueen,7954
Craig Highberger,7955
Andrew Bujalski,7956
Daniel Schechter,7957
Ash Brannon,7958
Doug Pray,7959
Aneil Karia,7960
Jonathan Mostow,7961
Jennifer Chambers Lynch,7962
George A. Romero,7963
Mike Mitchell,7964
Greg Pritikin,7965
Harold Crooks,7966
James McTeigue,7967
Mark Hall,7968
E. Elias Merhige,7969
John D. Hancock,7970
Luca Guadagnino,7971
Ye Lou,7972
Liam Firmager,7973
Carlo Mirabella-Davis,7974
Philippa Lowthorpe,7975
Todd Stephens,7976
Benjamin Cleary,7977
Clark Johnson,7978
Magnus von Horn,7979
Joseph Frank,7980
Tim Burton,7981
Naomi Kawase,7982
Warwick Thornton,7983
Brian Andrew Mendoza,7984
Andy Tennant,7985
Ali Selim,7986
Pat O'Connor,7987
Ken Loach,7988
Alexandre Rockwell,7989
Jamie M. Dagg,7990
Ilisa Barbash,7991
Logan Miller,7992
Guy Ritchie,7993
Craig Lahiff,7994
Lola Bessis,7995
John Polson,7996
Robert J. Siegel,7997
Zhang Ke Jia,7998
FranÃƒÂ§ois Ozon,7999
Russell Mulcahy,8000
Oliver Parker,8001
Martin Guigui,8002
Joshua Michael Stern,8003
Je-gyu Kang,8004
Dan Kwan,8005
Lynn Shelton,8006
Dominic Sena,8007
Laura Bispuri,8008
Johnathan Gurfinkel,8009
Joe Nussbaum,8010
Christine Jeffs,8011
Eugene Ashe,8012
Albert Birney,8013
Mark Ruffalo,8014
Chan-wook Park,8015
Aaron Moorhead,8016
Jacob Gentry,8017
Apichatpong Weerasethakul,8018
Charlie Kaufman,8019
Nadav Lapid,8020
Stephen Gaghan,8021
Danny Boyle,8022
Jeffrey Schwarz,8023
Jeffrey Blitz,8024
Errol Morris,8025
Nagisa ÃƒÂ”shima,8026
Miguel Gomes,8027
Gary Winick,8028
Je-gyu Kang,8029
Jeff Tomsic,8030
Stephen Fung,8031
Charles Oliver,8032
Liz Tuccillo,8033
Rory Kennedy,8034
Pat Healy,8035
Michael Dowse,8036
Ena Sendijarevic,8037
Martin Shore,8038
Matt Sobel,8039
IcÃƒÂ­ar BollaÃƒÂ­n,8040
Jeff Nichols,8041
Liz Friedlander,8042
Sarah Polley,8043
Pierre Morel,8044
Olivier Megaton,8045
Olivier Megaton,8046
John Luessenhop,8047
D.J. Caruso,8048
IstvÃƒÂ¡n SzabÃƒÂ³,8049
Ang Lee,8050
Matteo Garrone,8051
Goro Miyazaki,8052
Constantin Popescu,8053
Bob Rafelson,8054
Nick Broomfield,8055
Michel Ocelot,8056
Ron Mann,8057
Pedro AlmodÃƒÂ³var,8058
Kasi Lemmons,8059
Adam McKay,8060
Sian Heder,8061
Tol,8062
Jeremy Haft,8063
Stephen Frears,8064
Ben Falcone,8065
Amy Jo Johnson,8066
Sean Baker,8067
Zaza Urushadze,8068
Byron Howard,8069
Nick Gillespie,8070
Bentley Dean,8071
Francesca Gregorini,8072
Richard Linklater,8073
Deborah Kampmeier,8074
Jonathan Caouette,8075
Roger Gual,8076
Robert Schwentke,8077
Tim Story,8078
Alex Gibney,8079
GyÃƒÂ¶rgy PÃƒÂ¡lfi,8080
Bill Ross IV,8081
Nathan Frankowski,8082
Roger Michell,8083
Timothy BjÃƒÂ¶rklund,8084
Trey Parker,8085
Wisit Sasanatieng,8086
Antoine Fuqua,8087
Seth MacFarlane,8088
Seth MacFarlane,8089
Matthew Bright,8090
Mads Matthiesen,8091
Harry Shearer,8092
Max Minghella,8093
Aaron Horvath,8094
Matt Wolf,8095
Jonathan Liebesman,8096
Dave Green,8097
Mitchell Lichtenstein,8098
Ali Soozandeh,8099
Michael Arias,8100
Lynn Hershman-Leeson,8101
Sameh Zoabi,8102
Annabel Jankel,8103
Yoon-Hyun Chang,8104
Ed Perkins,8105
Guillaume Canet,8106
Mark Wexler,8107
Jayro Bustamante,8108
Tatiana Huezo,8109
Abbas Kiarostami,8110
Peter Djigirr,8111
Robert Pulcini,8112
Mary Mazzio,8113
Liam Lynch,8114
Christopher Nolan,8115
Aaron Woodley,8116
Vaughn Stein,8117
Jonathan Mostow,8118
Tim Miller,8119
Alan Taylor,8120
McG,8121
Cullen Hoback,8122
Emanuele Crialese,8123
Azazel Jacobs,8124
Henrik Ruben Genz,8125
David Felix Sutcliffe,8126
Barbet Schroeder,8127
Michael Almereyda,8128
Kantemir Balagov,8129
Chris Mason Johnson,8130
Shatara Michelle Ford,8131
James Kent,8132
David Moreton,8133
Francis Ford Coppola,8134
John Luessenhop,8135
Ami Canaan Mann,8136
Steve Miner,8137
Jason Reitman,8138
Jason Hall,8139
Stuart Blumberg,8140
Tom Gormican,8141
Dante Lam,8142
Scott Teems,8143
Jim Tushinski,8144
Damon Gameau,8145
GÃƒÂ¶ran Olsson,8146
John Morris,8147
Michael Pavone,8148
Carrie Preston,8149
